time,surface_temp_c,temp_anomaly_c,climate_avg_c,surface_temp_f,temp_anomaly_f,climate_avg_f
1986-07-01,14.977793,-0.924688237394362,15.902481237394362,58.9600274,-1.6644388273098518,60.62446622730985
1986-08-01,16.928457,-0.5353956331575803,17.463852633157583,62.471222600000004,-0.9637121396836446,63.43493473968365
1986-09-01,14.31264,-1.6141557253639545,15.926795725363954,57.762752,-2.905480305655118,60.66823230565512
1986-10-01,12.524244,-0.5581829687000609,13.08242696870006,54.5436392,-1.0047293436601097,55.54836854366011
1986-11-01,10.130918,-0.12853485517909885,10.259452855179099,50.2356524,-0.23136273932237791,50.46701513932238
1986-12-01,7.4732356,-0.1544897740738292,7.627725374073829,45.45182408,-0.2780815933328925,45.729905673332894
1987-01-01,4.754694,-0.12328243892065564,4.877976438920656,40.5584492,-0.22190839005718016,40.78035759005718
1987-02-01,3.0707772,-0.38703017693986935,3.4578073769398694,37.52739896,-0.6966543184917648,38.224053278491766
1987-03-01,2.7198658,-0.5315639005048055,3.2514297005048056,36.89575844,-0.9568150209086499,37.85257346090865
1987-04-01,4.728259,-0.03466454676968313,4.7629235467696835,40.5108662,-0.06239618418542962,40.573262384185426
1987-05-01,7.227292,-0.4608213657978925,7.688113365797893,45.009125600000004,-0.8294784584362065,45.838604058436204
1987-06-01,11.754368,-0.16990602009069838,11.924274020090698,53.1578624,-0.30583083616325707,53.46369323616325
1987-07-01,16.053741,0.15125886137703434,15.902482138622965,60.8967338,0.2722659504786618,60.62446784952134
1987-08-01,16.910948,-0.5529067931153779,17.46385479311538,62.4397064,-0.9952322276076803,63.434938627607686
1987-09-01,15.446418,-0.4803789185681405,15.92679691856814,59.8035524,-0.8646820534226529,60.66823445342265
1987-10-01,12.182988,-0.8994392173246044,13.082427217324604,53.9293784,-1.618990591184288,55.54836899118429
1987-11-01,9.378471,-0.8809803654485506,10.25945136544855,48.8812478,-1.5857646578073912,50.46701245780739
1987-12-01,6.9534674,-0.6742574568063184,7.627724856806319,44.51624132,-1.2136634222513731,45.72990474225138
1988-01-01,4.2548814,-0.6230950311510939,4.877976431151094,39.65878652,-1.121571056071969,40.78035757607197
1988-02-01,2.9531918,-0.5046162272237269,3.457808027223727,37.31574524,-0.9083092090027083,38.22405444900271
1988-03-01,2.6268275,-0.6246020416956024,3.2514295416956025,36.7282895,-1.1242836750520844,37.852573175052086
1988-04-01,4.362172,-0.4007511681921316,4.762923168192132,39.8519096,-0.7213521027458368,40.57326170274584
1988-05-01,7.5680437,-0.12007040112788127,7.688114101127881,45.62247866,-0.2161267220301863,45.83860538203019
1988-06-01,10.777751,-1.1465231819038302,11.924274181903831,51.3999518,-2.0637417274268945,53.4636935274269
1988-07-01,15.328601,-0.573882145488618,15.902483145488619,59.591481800000004,-1.0329878618795125,60.624469661879516
1988-08-01,17.52018,0.056326316519068484,17.46385368348093,63.536324,0.10138736973432327,63.434936630265675
1988-09-01,14.616604,-1.3101922965992405,15.92679629659924,58.309887200000006,-2.3583461338786327,60.66823333387863
1988-10-01,11.534928,-1.5474982133476034,13.082426213347604,52.762870400000004,-2.7854967840256863,55.548367184025686
1988-11-01,9.270365,-0.9890866250532283,10.259451625053229,48.686657,-1.780355925095811,50.467012925095815
1988-12-01,6.6831255,-0.944599810467782,7.627725310467782,44.0296259,-1.7002796588420075,45.729905558842006
1989-01-01,4.6241417,-0.2538346478651847,4.877976347865185,40.32345506,-0.45690236615733254,40.78035742615734
1989-02-01,3.5635471,0.10573929326103865,3.4578078067389613,38.41438478,0.19033072786986954,38.22405405213013
1989-03-01,3.0167732,-0.23465653522482044,3.2514297352248205,37.43019176,-0.42238176340467676,37.85257352340468
1989-04-01,4.4807477,-0.28217555902221464,4.762923259022215,40.06534586,-0.5079160062399863,40.57326186623999
1989-05-01,8.064642,0.37652879638734227,7.688113203612657,46.5163556,0.6777518334972161,45.838603766502786
1989-06-01,12.165413,0.24113848039032476,11.924274519609675,53.897743399999996,0.43404926470258454,53.463694135297416
1989-07-01,15.911281,0.008798539513989451,15.902482460486011,60.6403058,0.015837371125181014,60.62446842887482
1989-08-01,16.758524,-0.7053312747335644,17.463855274733564,62.1653432,-1.2695962945204158,63.434939494520414
1989-09-01,16.054712,0.12791750061934723,15.926794499380652,60.8984816,0.230251501114825,60.668230098885175
1989-10-01,11.972271,-1.110156476603324,13.082427476603323,53.5500878,-1.9982816578859832,55.54836945788598
1989-11-01,10.507173,0.2477206780052524,10.259452321994747,50.9129114,0.44589722040945434,50.46701417959054
1989-12-01,6.0377145,-1.590010205395295,7.627724705395295,42.8678861,-2.8620183697115307,45.72990446971153
1990-01-01,3.7555747,-1.1224017075957404,4.877976407595741,38.76003446,-2.0203230736723325,40.78035753367233
1990-02-01,3.5698762,0.11206867444899235,3.4578075255510075,38.42577716,0.20172361400818623,38.224053545991815
1990-03-01,3.4726348,0.22120517529964082,3.251429624700359,38.25074264,0.3981693155393535,37.85257332446064
1990-04-01,4.636711,-0.1262125841561267,4.762923584156127,40.3460798,-0.2271826514810281,40.57326245148103
1990-05-01,7.2413454,-0.44676803836168816,7.688113438361689,45.03442172,-0.8041824690510386,45.83860418905104
1990-06-01,11.426661,-0.49761349359040463,11.924274493590405,52.5679898,-0.8957042884627283,53.46369408846273
1990-07-01,15.540979,-0.3615030291846762,15.902482029184677,59.973762199999996,-0.6507054525324172,60.62446765253242
1990-08-01,18.184336,0.7204817864946234,17.463854213505375,64.73180479999999,1.296867215690322,63.43493758430968
1990-09-01,16.503452,0.5766553647690916,15.926796635230907,61.7062136,1.037979656584365,60.668233943415636
1990-10-01,13.735384,0.6529572554191139,13.082426744580886,56.7236912,1.175323059754405,55.54836814024559
1990-11-01,9.407513,-0.8519392781837658,10.259452278183765,48.9335234,-1.5334907007307783,50.46701410073078
1990-12-01,7.2741904,-0.3535343094143827,7.627724709414383,45.09354272,-0.6363617569458888,45.72990447694589
1991-01-01,5.055759,0.1777828933511027,4.877976106648897,41.100366199999996,0.32000920803198485,40.78035699196801
1991-02-01,3.3600042,-0.09780363800119284,3.4578078380011927,38.04800756,-0.17604654840214712,38.22405410840215
1991-03-01,3.6524425,0.40101254320960844,3.2514299567903913,38.5743965,0.7218225777772952,37.8525739222227
1991-04-01,5.076993,0.31406904845536204,4.7629239515446375,41.1385874,0.5653242872196517,40.573263112780346
1991-05-01,7.59181,-0.09630259599202994,7.688112595992029,45.665258,-0.17334467278565388,45.838602672785655
1991-06-01,12.046265,0.12199146787528466,11.924273532124715,53.683277000000004,0.21958464217551238,53.463692357824485
1991-07-01,15.777866,-0.12461371435168261,15.902479714351681,60.4001588,-0.2243046858330287,60.624463485833026
1991-08-01,17.347818,-0.11603580934748227,17.463853809347484,63.2260724,-0.20886445682546811,63.43493685682547
1991-09-01,15.471081999999999,-0.45571378341406327,15.926795783414063,59.8479476,-0.8202848101453138,60.66823241014531
1991-10-01,13.019866,-0.06256135941143151,13.082427359411431,55.4357588,-0.11261044694057672,55.548369246940574
1991-11-01,10.053809,-0.20564199992135632,10.259450999921356,50.0968562,-0.3701555998584414,50.46701179985844
1991-12-01,7.3366528,-0.2910720276132143,7.627724827613215,45.20597504,-0.5239296497037857,45.72990468970379
1992-01-01,4.8234797,-0.054496924823735284,4.877976624823735,40.68226346,-0.09809446468272351,40.780357924682725
1992-02-01,2.9554586,-0.5023488465765331,3.457807446576533,37.31982548,-0.9042279238377595,38.22405340383776
1992-03-01,2.4601567,-0.791272907376985,3.251429607376985,36.42828206,-1.424291233278573,37.852573293278574
1992-04-01,3.6936867,-1.069236360063422,4.7629230600634225,38.64863606,-1.9246254481141598,40.57326150811416
1992-05-01,7.024448,-0.6636654035251254,7.688113403525125,44.644006399999995,-1.1945977263452257,45.838604126345224
1992-06-01,11.551518,-0.37275514081144867,11.924273140811449,52.7927324,-0.6709592534606076,53.46369165346061
1992-07-01,14.513507,-1.3889749900928852,15.902481990092886,58.1243126,-2.500154982167193,60.62446758216719
1992-08-01,16.26509,-1.1987648339414863,17.463854833941486,61.277162,-2.157776701094675,63.43493870109468
1992-09-01,15.669908,-0.2568888855249395,15.926796885524938,60.2058344,-0.4623999939448911,60.66823439394489
1992-10-01,12.206602,-0.875825548296299,13.0824275482963,53.9718836,-1.576485986933338,55.54836958693334
1992-11-01,9.471151,-0.7883007483267177,10.259451748326718,49.0480718,-1.4189413469880918,50.467013146988094
1992-12-01,7.4209466,-0.20677791406488533,7.6277245140648855,45.35770388,-0.3722002453167936,45.72990412531679
1993-01-01,4.7770305,-0.10094584042507256,4.877976340425073,40.5986549,-0.1817025127651306,40.78035741276513
1993-02-01,3.201367,-0.25644082151018255,3.4578078215101824,37.7624606,-0.46159347871832856,38.224054078718325
1993-03-01,3.2405376,-0.010891834388845799,3.251429434388846,37.83296768,-0.01960530189992244,37.852572981899925
1993-04-01,4.6705184,-0.09240501614049067,4.762923416140491,40.40693312,-0.16632902905288321,40.57326214905288
1993-05-01,8.1174555,0.4293420110709648,7.6881134889290355,46.6114199,0.7728156199277366,45.83860428007226
1993-06-01,11.622967,-0.3013063116725305,11.924273311672529,52.9213406,-0.542351361010555,53.463691961010554
1993-07-01,15.017398,-0.8850838577560948,15.902481857756095,59.0313164,-1.5931509439609706,60.62446734396097
1993-08-01,17.071032,-0.39282176136960517,17.463853761369602,62.7278576,-0.7070791704652893,63.434936770465285
1993-09-01,15.764179,-0.16261562783777375,15.926794627837774,60.3755222,-0.29270813010799274,60.66823033010799
1993-10-01,12.096767,-0.9856597010512433,13.082426701051244,53.7741806,-1.7741874618922382,55.54836806189224
1993-11-01,9.859362,-0.4000902679434979,10.259452267943498,49.7468516,-0.7201624822982963,50.4670140822983
1993-12-01,7.9626307,0.33490556367295166,7.627725136327048,46.33273526,0.602830014611313,45.729905245388686
1994-01-01,4.599606,-0.2783701845942841,4.877976184594283,40.2792908,-0.5010663322697113,40.780357132269714
1994-02-01,2.4961798,-0.9616279860670942,3.4578077860670944,36.49312364,-1.7309303749207696,38.22405401492077
1994-03-01,2.7421477,-0.5092815651393965,3.2514292651393966,36.93586586,-0.9167068172509136,37.85257267725091
1994-04-01,4.8612857,0.09836215340616113,4.762923546593838,40.750314259999996,0.17705187613109002,40.57326238386891
1994-05-01,7.3456163,-0.3424978417599327,7.688114141759932,45.22210934,-0.6164961151678788,45.83860545516788
1994-06-01,11.864783,-0.059490146613398784,11.924273146613398,53.356609399999996,-0.10708226390411782,53.463691663904115
1994-07-01,17.50228,1.599797863805895,15.902482136194104,63.504104,2.879636154850611,60.62446784514939
1994-08-01,17.551699,0.08784361540645926,17.46385538459354,63.593058199999994,0.15811850773162667,63.43493969226837
1994-09-01,14.945602,-0.981194144308281,15.92679614430828,58.9020836,-1.766149459754906,60.668233059754904
1994-10-01,12.601135,-0.4812922933408055,13.082427293340805,54.682043,-0.8663261280134499,55.54836912801345
1994-11-01,10.592,0.3325491073049084,10.259450892695092,51.0656,0.598588393148835,50.467011606851166
1994-12-01,8.118673,0.4909482624015767,7.627724737598423,46.613611399999996,0.8837068723228381,45.729904527677164
1995-01-01,5.3855386,0.5075622004801622,4.877976399519838,41.69396948,0.913611960864292,40.780357519135706
1995-02-01,4.082885,0.625077272136612,3.457807727863388,39.349193,1.1251390898459017,38.2240539101541
1995-03-01,3.4342504,0.1828206443156896,3.25142975568431,38.18165072,0.32907715976824126,37.85257356023176
1995-04-01,4.196157,-0.5667665683069626,4.762923568306963,39.5530826,-1.0201798229525327,40.57326242295253
1995-05-01,7.1126065,-0.5755074192595871,7.688113919259587,44.8026917,-1.0359133546672568,45.838605054667255
1995-06-01,11.695831,-0.22844232579293028,11.92427332579293,53.0524958,-0.4111961864272745,53.46369198642727
1995-07-01,16.02907,0.12658790576579224,15.902482094234209,60.852326,0.227858230378426,60.624467769621575
1995-08-01,17.909983,0.4461292919489272,17.463853708051072,64.2379694,0.8030327255080689,63.43493667449193
1995-09-01,15.647773,-0.2790235594092887,15.92679655940929,60.1659914,-0.5022424069367196,60.668233806936726
1995-10-01,13.863727,0.7812996774004819,13.08242732259952,56.954708600000004,1.4063394193208674,55.54836918067913
1995-11-01,10.42793,0.1684779026888715,10.259452097311128,50.770274,0.3032602248399687,50.46701377516003
