"CommonName","Year","Count","CountPartyHour","PartyHours"
"Hairy Woodpecker",1986,29,0.272300469483568,106.5
"Hairy Woodpecker",1987,29,0.397260273972603,73
"Hairy Woodpecker",1988,27,0.290322580645161,93
"Hairy Woodpecker",1989,25,0.416666666666667,60
"Hairy Woodpecker",1990,17,0.207317073170732,82
"Hairy Woodpecker",1991,15,0.159574468085106,94
"Hairy Woodpecker",1992,28,0.28,100
"Hairy Woodpecker",1993,19,0.211111111111111,90
"Hairy Woodpecker",1994,15,0.230769230769231,65
"Hairy Woodpecker",1995,18,0.253521126760563,71
"Hairy Woodpecker",1996,16,0.149184149184149,107.25
"Hairy Woodpecker",1997,20,0.198019801980198,101
"Hairy Woodpecker",1998,24,0.297213622291022,80.75
"Hairy Woodpecker",1999,15,0.242914979757085,61.75
"Hairy Woodpecker",2000,11,0.191304347826087,57.5
"Hairy Woodpecker",2001,3,0.09375,32
"Hairy Woodpecker",2002,23,0.276110444177671,83.3
"Hairy Woodpecker",2003,9,0.0954907161803713,94.25
"Hairy Woodpecker",2004,18,0.310344827586207,58
"Hairy Woodpecker",2005,5,0.099009900990099,50.5
"Hairy Woodpecker",2006,24,0.232445520581114,103.25
"Hairy Woodpecker",2007,22,0.306620209059233,71.75
"Hairy Woodpecker",2008,11,0.183333333333333,60
"Hairy Woodpecker",2009,18,0.252631578947368,71.25
"Hairy Woodpecker",2010,16,0.173441734417344,92.25
"Hairy Woodpecker",2011,32,0.348394120849211,91.85
"Hairy Woodpecker",2012,15,0.168539325842697,89
"Hairy Woodpecker",2013,17,0.199179847685999,85.35
"Hairy Woodpecker",2014,18,0.171428571428571,105
"Hairy Woodpecker",2015,9,0.0794000882223203,113.35
"Hairy Woodpecker",2016,8,0.142984807864164,55.95
"Hairy Woodpecker",2017,23,0.283111767602166,81.24
"Hairy Woodpecker",2018,13,0.169050715214564,76.9
"Hairy Woodpecker",2019,8,0.0899583942426628,88.93
"Hairy Woodpecker",2020,47,0.411162627941562,114.31
"Hairy Woodpecker",2021,24,0.213523131672598,112.4
"Harlequin Duck",1971,0,0,74
"Harlequin Duck",1972,0,0,107
"Harlequin Duck",1973,0,0,90
"Harlequin Duck",1974,1,0.0101010101010101,99
"Harlequin Duck",1975,1,0.0135135135135135,74
"Harlequin Duck",1976,0,0,148.5
"Harlequin Duck",1977,0,0,143
"Harlequin Duck",1978,0,0,146
"Harlequin Duck",1979,0,0,146.5
"Harlequin Duck",1980,0,0,148
"Harlequin Duck",1981,1,0.00623052959501558,160.5
"Harlequin Duck",1982,0,0,123.8
"Harlequin Duck",1983,1,0.00687285223367698,145.5
"Harlequin Duck",1984,0,0,82
"Harlequin Duck",1985,0,0,73
"Harlequin Duck",1986,0,0,106.5
"Harlequin Duck",1987,0,0,73
"Harlequin Duck",1988,0,0,93
"Harlequin Duck",1989,0,0,60
"Harlequin Duck",1990,0,0,82
"Harlequin Duck",1991,0,0,94
"Harlequin Duck",1992,0,0,100
"Harlequin Duck",1993,1,0.0111111111111111,90
"Harlequin Duck",1994,0,0,65
"Harlequin Duck",1995,0,0,71
"Harlequin Duck",1996,2,0.0186480186480186,107.25
"Harlequin Duck",1997,0,0,101
"Harlequin Duck",1998,0,0,80.75
"Harlequin Duck",1999,0,0,61.75
"Harlequin Duck",2000,0,0,57.5
"Harlequin Duck",2001,0,0,32
"Harlequin Duck",2002,6,0.0720288115246098,83.3
"Harlequin Duck",2003,5,0.0530503978779841,94.25
"Harlequin Duck",2004,10,0.172413793103448,58
"Harlequin Duck",2005,6,0.118811881188119,50.5
"Harlequin Duck",2006,22,0.213075060532688,103.25
"Harlequin Duck",2007,5,0.0696864111498258,71.75
"Harlequin Duck",2008,0,0,60
"Harlequin Duck",2009,18,0.252631578947368,71.25
"Harlequin Duck",2010,18,0.195121951219512,92.25
"Harlequin Duck",2011,30,0.326619488296135,91.85
"Harlequin Duck",2012,17,0.191011235955056,89
"Harlequin Duck",2013,17,0.199179847685999,85.35
"Harlequin Duck",2014,6,0.0571428571428571,105
"Harlequin Duck",2015,29,0.255844728716365,113.35
"Harlequin Duck",2016,26,0.464700625558534,55.95
"Harlequin Duck",2017,14,0.17232890201871,81.24
"Harlequin Duck",2018,54,0.70221066319896,76.9
"Harlequin Duck",2019,39,0.438547171932981,88.93
"Harlequin Duck",2020,41,0.358673781821363,114.31
"Harlequin Duck",2021,0,0,112.4
"Hermit Thrush",1971,3,0.0405405405405405,74
"Hermit Thrush",1972,0,0,107
"Hermit Thrush",1973,1,0.0111111111111111,90
"Hermit Thrush",1974,0,0,99
"Hermit Thrush",1975,0,0,74
"Hermit Thrush",1976,4,0.0269360269360269,148.5
"Hermit Thrush",1977,0,0,143
"Hermit Thrush",1978,0,0,146
"Hermit Thrush",1979,0,0,146.5
"Hermit Thrush",1980,0,0,148
"Hermit Thrush",1981,0,0,160.5
"Hermit Thrush",1982,0,0,123.8
"Hermit Thrush",1983,0,0,145.5
"Hermit Thrush",1984,0,0,82
"Hermit Thrush",1985,2,0.0273972602739726,73
"Hermit Thrush",1986,0,0,106.5
"Hermit Thrush",1987,0,0,73
"Hermit Thrush",1988,0,0,93
"Hermit Thrush",1989,0,0,60
"Hermit Thrush",1990,1,0.0121951219512195,82
"Hermit Thrush",1991,0,0,94
"Hermit Thrush",1992,0,0,100
"Hermit Thrush",1993,0,0,90
"Hermit Thrush",1994,0,0,65
"Hermit Thrush",1995,1,0.0140845070422535,71
"Hermit Thrush",1996,0,0,107.25
"Hermit Thrush",1997,1,0.0099009900990099,101
"Hermit Thrush",1998,0,0,80.75
"Hermit Thrush",1999,0,0,61.75
"Hermit Thrush",2000,0,0,57.5
"Hermit Thrush",2001,1,0.03125,32
"Hermit Thrush",2002,0,0,83.3
"Hermit Thrush",2003,0,0,94.25
"Hermit Thrush",2004,0,0,58
"Hermit Thrush",2005,0,0,50.5
"Hermit Thrush",2006,0,0,103.25
"Hermit Thrush",2007,0,0,71.75
"Hermit Thrush",2008,0,0,60
"Hermit Thrush",2009,0,0,71.25
"Hermit Thrush",2010,0,0,92.25
"Hermit Thrush",2011,0,0,91.85
"Hermit Thrush",2012,0,0,89
"Hermit Thrush",2013,0,0,85.35
"Hermit Thrush",2014,0,0,105
"Hermit Thrush",2015,0,0,113.35
"Hermit Thrush",2016,0,0,55.95
"Hermit Thrush",2017,0,0,81.24
"Hermit Thrush",2018,0,0,76.9
"Hermit Thrush",2019,0,0,88.93
"Hermit Thrush",2020,1,0.00874814102003324,114.31
"Hermit Thrush",2021,0,0,112.4
"Herring Gull",1971,1920,25.9459459459459,74
"Herring Gull",1972,2639,24.6635514018692,107
"Herring Gull",1973,2212,24.5777777777778,90
"Herring Gull",1974,3752,37.8989898989899,99
"Herring Gull",1975,2692,36.3783783783784,74
"Herring Gull",1976,2055,13.8383838383838,148.5
"Herring Gull",1977,3416,23.8881118881119,143
"Herring Gull",1978,4017,27.513698630137,146
"Herring Gull",1979,3763,25.6860068259386,146.5
"Herring Gull",1980,2949,19.9256756756757,148
"Herring Gull",1981,3942,24.5607476635514,160.5
"Herring Gull",1982,3668,29.6284329563813,123.8
"Herring Gull",1983,3928,26.9965635738832,145.5
"Herring Gull",1984,2498,30.4634146341463,82
"Herring Gull",1985,2740,37.5342465753425,73
"Herring Gull",1986,1861,17.4741784037559,106.5
"Herring Gull",1987,2016,27.6164383561644,73
"Herring Gull",1988,2930,31.505376344086,93
"Herring Gull",1989,1269,21.15,60
"Herring Gull",1990,1644,20.0487804878049,82
"Herring Gull",1991,1262,13.4255319148936,94
"Herring Gull",1992,1276,12.76,100
"Herring Gull",1993,3871,43.0111111111111,90
"Herring Gull",1994,7374,113.446153846154,65
"Herring Gull",1995,1349,19,71
"Herring Gull",1996,2428,22.6386946386946,107.25
"Herring Gull",1997,2601,25.7524752475248,101
"Herring Gull",1998,1955,24.2105263157895,80.75
"Herring Gull",1999,1707,27.6437246963563,61.75
"Herring Gull",2000,2621,45.5826086956522,57.5
"Herring Gull",2001,1446,45.1875,32
"Herring Gull",2002,1867,22.4129651860744,83.3
"Herring Gull",2003,1767,18.7480106100796,94.25
"Herring Gull",2004,2493,42.9827586206897,58
"Herring Gull",2005,3177,62.9108910891089,50.5
"Herring Gull",2006,2452,23.7481840193705,103.25
"Herring Gull",2007,4088,56.9756097560976,71.75
"Herring Gull",2008,5219,86.9833333333333,60
"Herring Gull",2009,6569,92.1964912280702,71.25
"Herring Gull",2010,1698,18.4065040650407,92.25
"Herring Gull",2011,2092,22.7762656505171,91.85
"Herring Gull",2012,2065,23.2022471910112,89
"Herring Gull",2013,1592,18.6526069127124,85.35
"Herring Gull",2014,2744,26.1333333333333,105
"Herring Gull",2015,1693,14.9360388178209,113.35
"Herring Gull",2016,1484,26.5236818588025,55.95
"Herring Gull",2017,1314,16.1742983751846,81.24
"Herring Gull",2018,1740,22.6267880364109,76.9
"Herring Gull",2019,1060,11.9194872371528,88.93
"Herring Gull",2020,1338,11.7050126848045,114.31
"Herring Gull",2021,1026,9.12811387900356,112.4
"Hooded Merganser",1971,0,0,74
"Hooded Merganser",1972,0,0,107
"Hooded Merganser",1973,0,0,90
"Hooded Merganser",1974,4,0.0404040404040404,99
"Hooded Merganser",1975,0,0,74
"Hooded Merganser",1976,0,0,148.5
"Hooded Merganser",1977,0,0,143
"Hooded Merganser",1978,0,0,146
"Hooded Merganser",1979,0,0,146.5
"Hooded Merganser",1980,0,0,148
"Hooded Merganser",1981,0,0,160.5
"Hooded Merganser",1982,0,0,123.8
"Hooded Merganser",1983,4,0.0274914089347079,145.5
"Hooded Merganser",1984,0,0,82
"Hooded Merganser",1985,0,0,73
"Hooded Merganser",1986,0,0,106.5
"Hooded Merganser",1987,0,0,73
"Hooded Merganser",1988,0,0,93
"Hooded Merganser",1989,0,0,60
"Hooded Merganser",1990,11,0.134146341463415,82
"Hooded Merganser",1991,0,0,94
"Hooded Merganser",1992,0,0,100
"Hooded Merganser",1993,0,0,90
"Hooded Merganser",1994,0,0,65
"Hooded Merganser",1995,0,0,71
"Hooded Merganser",1996,4,0.0372960372960373,107.25
"Hooded Merganser",1997,3,0.0297029702970297,101
"Hooded Merganser",1998,0,0,80.75
"Hooded Merganser",1999,0,0,61.75
"Hooded Merganser",2000,0,0,57.5
"Hooded Merganser",2001,2,0.0625,32
"Hooded Merganser",2002,17,0.204081632653061,83.3
"Hooded Merganser",2003,0,0,94.25
"Hooded Merganser",2004,1,0.0172413793103448,58
"Hooded Merganser",2005,0,0,50.5
"Hooded Merganser",2006,14,0.135593220338983,103.25
"Hooded Merganser",2007,10,0.139372822299652,71.75
"Hooded Merganser",2008,13,0.216666666666667,60
"Hooded Merganser",2009,22,0.308771929824561,71.25
"Hooded Merganser",2010,16,0.173441734417344,92.25
"Hooded Merganser",2011,15,0.163309744148068,91.85
"Hooded Merganser",2012,21,0.235955056179775,89
"Hooded Merganser",2013,49,0.57410661980082,85.35
"Hooded Merganser",2014,15,0.142857142857143,105
"Hooded Merganser",2015,4,0.035288928098809,113.35
"Hooded Merganser",2016,1,0.0178731009830206,55.95
"Hooded Merganser",2017,14,0.17232890201871,81.24
"Hooded Merganser",2018,2,0.0260078023407022,76.9
"Hooded Merganser",2019,15,0.168671989204993,88.93
"Hooded Merganser",2020,23,0.201207243460765,114.31
"Hooded Merganser",2021,42,0.373665480427046,112.4
"Horned Grebe",1971,240,3.24324324324324,74
"Horned Grebe",1972,198,1.85046728971963,107
"Horned Grebe",1973,218,2.42222222222222,90
"Horned Grebe",1974,219,2.21212121212121,99
"Horned Grebe",1975,285,3.85135135135135,74
"Horned Grebe",1976,115,0.774410774410774,148.5
"Horned Grebe",1977,172,1.2027972027972,143
"Horned Grebe",1978,239,1.63698630136986,146
"Horned Grebe",1979,186,1.26962457337884,146.5
"Horned Grebe",1980,180,1.21621621621622,148
"Horned Grebe",1981,140,0.872274143302181,160.5
"Horned Grebe",1982,128,1.03392568659128,123.8
"Horned Grebe",1983,139,0.9553264604811,145.5
"Horned Grebe",1984,71,0.865853658536585,82
"Horned Grebe",1985,108,1.47945205479452,73
"Horned Grebe",1986,168,1.57746478873239,106.5
"Horned Grebe",1987,149,2.04109589041096,73
"Horned Grebe",1988,219,2.35483870967742,93
"Horned Grebe",1989,63,1.05,60
"Horned Grebe",1990,115,1.40243902439024,82
"Horned Grebe",1991,131,1.3936170212766,94
"Horned Grebe",1992,129,1.29,100
"Horned Grebe",1993,87,0.966666666666667,90
"Horned Grebe",1994,88,1.35384615384615,65
"Horned Grebe",1995,92,1.29577464788732,71
"Horned Grebe",1996,85,0.792540792540793,107.25
"Horned Grebe",1997,112,1.10891089108911,101
"Horned Grebe",1998,68,0.842105263157895,80.75
"Horned Grebe",1999,154,2.49392712550607,61.75
"Horned Grebe",2000,62,1.07826086956522,57.5
"Horned Grebe",2001,43,1.34375,32
"Horned Grebe",2002,169,2.02881152460984,83.3
"Horned Grebe",2003,105,1.11405835543767,94.25
"Horned Grebe",2004,85,1.46551724137931,58
"Horned Grebe",2005,48,0.95049504950495,50.5
"Horned Grebe",2006,263,2.54721549636804,103.25
"Horned Grebe",2007,47,0.655052264808362,71.75
"Horned Grebe",2008,111,1.85,60
"Horned Grebe",2009,104,1.45964912280702,71.25
"Horned Grebe",2010,101,1.09485094850949,92.25
"Horned Grebe",2011,432,4.70332063146434,91.85
"Horned Grebe",2012,70,0.786516853932584,89
"Horned Grebe",2013,100,1.17164616285882,85.35
"Horned Grebe",2014,180,1.71428571428571,105
"Horned Grebe",2015,109,0.961623290692545,113.35
"Horned Grebe",2016,70,1.25111706881144,55.95
"Horned Grebe",2017,67,0.824716888232398,81.24
"Horned Grebe",2018,43,0.559167750325097,76.9
"Horned Grebe",2019,22,0.247385584167323,88.93
"Horned Grebe",2020,55,0.481147756101828,114.31
"Horned Grebe",2021,87,0.774021352313167,112.4
"Horned Lark",1971,0,0,74
"Horned Lark",1972,0,0,107
"Horned Lark",1973,0,0,90
"Horned Lark",1974,0,0,99
"Horned Lark",1975,0,0,74
"Horned Lark",1976,0,0,148.5
"Horned Lark",1977,3,0.024390243902439,143
"Horned Lark",1978,0,0,146
"Horned Lark",1979,4,0.0330578512396694,146.5
"Horned Lark",1980,1,0.00854700854700855,148
"Horned Lark",1981,0,0,160.5
"Horned Lark",1982,0,0,123.8
"Horned Lark",1983,0,0,145.5
"Horned Lark",1984,0,0,82
"Horned Lark",1985,0,0,73
"Horned Lark",1986,0,0,106.5
"Horned Lark",1987,0,0,73
"Horned Lark",1988,0,0,93
"Horned Lark",1989,0,0,60
"Horned Lark",1990,0,0,82
"Horned Lark",1991,0,0,94
"Horned Lark",1992,0,0,100
"Horned Lark",1993,0,0,90
"Horned Lark",1994,0,0,65
"Horned Lark",1995,0,0,71
"Horned Lark",1996,0,0,107.25
"Horned Lark",1997,0,0,101
"Horned Lark",1998,0,0,80.75
"Horned Lark",1999,0,0,61.75
"Horned Lark",2000,0,0,57.5
"Horned Lark",2002,0,0,83.3
"Horned Lark",2003,0,0,94.25
"Horned Lark",2004,0,0,58
"Horned Lark",2005,0,0,50.5
"Horned Lark",2006,0,0,103.25
"Horned Lark",2007,0,0,71.75
"Horned Lark",2008,0,0,60
"Horned Lark",2009,0,0,71.25
"Horned Lark",2010,0,0,92.25
"Horned Lark",2011,0,0,91.85
"Horned Lark",2012,0,0,89
"Horned Lark",2013,0,0,85.35
"Horned Lark",2014,0,0,105
"Horned Lark",2015,0,0,113.35
"Horned Lark",2016,0,0,55.95
"Horned Lark",2017,0,0,81.24
"Horned Lark",2018,0,0,76.9
"Horned Lark",2019,0,0,88.93
"Horned Lark",2020,0,0,114.31
"Horned Lark",2001,0,0,32
"Horned Lark",2021,0,0,112.4
"House Finch",1971,0,0,74
"House Finch",1972,0,0,107
"House Finch",1973,0,0,90
"House Finch",1974,0,0,99
"House Finch",1975,0,0,74
"House Finch",1976,0,0,148.5
"House Finch",1977,0,0,143
"House Finch",1978,0,0,146
"House Finch",1979,0,0,146.5
"House Finch",1980,0,0,148
"House Finch",1981,0,0,160.5
"House Finch",1982,0,0,123.8
"House Finch",1983,0,0,145.5
"House Finch",1984,1,0.0121951219512195,82
"House Finch",1985,1,0.0136986301369863,73
"House Finch",1986,1,0.00938967136150235,106.5
"House Finch",1987,9,0.123287671232877,73
"House Finch",1988,30,0.32258064516129,93
"House Finch",1989,2,0.0333333333333333,60
"House Finch",1990,0,0,82
"House Finch",1991,40,0.425531914893617,94
"House Finch",1992,27,0.27,100
"House Finch",1993,28,0.311111111111111,90
"House Finch",1994,51,0.784615384615385,65
"House Finch",1995,31,0.436619718309859,71
"House Finch",1996,2,0.0186480186480186,107.25
"House Finch",1997,7,0.0693069306930693,101
"House Finch",1998,18,0.222910216718266,80.75
"House Finch",1999,2,0.0323886639676113,61.75
"House Finch",2000,6,0.104347826086957,57.5
"House Finch",2001,0,0,32
"House Finch",2002,21,0.252100840336134,83.3
"House Finch",2003,6,0.0636604774535809,94.25
"House Finch",2004,0,0,58
"House Finch",2005,21,0.415841584158416,50.5
"House Finch",2006,27,0.261501210653753,103.25
"House Finch",2007,5,0.0696864111498258,71.75
"House Finch",2008,26,0.433333333333333,60
"House Finch",2009,4,0.056140350877193,71.25
"House Finch",2010,13,0.140921409214092,92.25
"House Finch",2011,36,0.391943385955362,91.85
"House Finch",2012,4,0.0449438202247191,89
"House Finch",2013,6,0.070298769771529,85.35
"House Finch",2014,9,0.0857142857142857,105
"House Finch",2015,11,0.0970445522717247,113.35
"House Finch",2016,15,0.268096514745308,55.95
"House Finch",2017,14,0.17232890201871,81.24
"House Finch",2018,3,0.0390117035110533,76.9
"House Finch",2019,14,0.15742718992466,88.93
"House Finch",2020,17,0.148718397340565,114.31
"House Finch",2021,51,0.45373665480427,112.4
"House Sparrow",1971,91,1.22972972972973,74
"House Sparrow",1972,52,0.485981308411215,107
"House Sparrow",1973,120,1.33333333333333,90
"House Sparrow",1974,107,1.08080808080808,99
"House Sparrow",1975,170,2.2972972972973,74
"House Sparrow",1976,32,0.215488215488215,148.5
"House Sparrow",1977,64,0.447552447552448,143
"House Sparrow",1978,43,0.294520547945205,146
"House Sparrow",1979,32,0.218430034129693,146.5
"House Sparrow",1980,91,0.614864864864865,148
"House Sparrow",1981,35,0.218068535825545,160.5
"House Sparrow",1982,19,0.153473344103393,123.8
"House Sparrow",1983,60,0.412371134020619,145.5
"House Sparrow",1984,72,0.878048780487805,82
"House Sparrow",1985,7,0.0958904109589041,73
"House Sparrow",1986,11,0.103286384976526,106.5
"House Sparrow",1987,7,0.0958904109589041,73
"House Sparrow",1988,4,0.043010752688172,93
"House Sparrow",1989,4,0.0666666666666667,60
"House Sparrow",1990,11,0.134146341463415,82
"House Sparrow",1991,18,0.191489361702128,94
"House Sparrow",1992,16,0.16,100
"House Sparrow",1993,49,0.544444444444444,90
"House Sparrow",1994,20,0.307692307692308,65
"House Sparrow",1995,38,0.535211267605634,71
"House Sparrow",1996,31,0.289044289044289,107.25
"House Sparrow",1997,37,0.366336633663366,101
"House Sparrow",1998,32,0.396284829721362,80.75
"House Sparrow",1999,32,0.518218623481781,61.75
"House Sparrow",2000,39,0.678260869565217,57.5
"House Sparrow",2001,0,0,32
"House Sparrow",2002,150,1.80072028811525,83.3
"House Sparrow",2003,27,0.286472148541114,94.25
"House Sparrow",2004,25,0.431034482758621,58
"House Sparrow",2005,58,1.14851485148515,50.5
"House Sparrow",2006,30,0.290556900726392,103.25
"House Sparrow",2007,15,0.209059233449477,71.75
"House Sparrow",2008,1,0.0166666666666667,60
"House Sparrow",2009,14,0.196491228070175,71.25
"House Sparrow",2010,7,0.0758807588075881,92.25
"House Sparrow",2011,0,0,91.85
"House Sparrow",2012,10,0.112359550561798,89
"House Sparrow",2013,0,0,85.35
"House Sparrow",2014,0,0,105
"House Sparrow",2015,0,0,113.35
"House Sparrow",2016,0,0,55.95
"House Sparrow",2017,0,0,81.24
"House Sparrow",2018,2,0.0260078023407022,76.9
"House Sparrow",2019,0,0,88.93
"House Sparrow",2020,0,0,114.31
"House Sparrow",2021,0,0,112.4
"Iceland Gull",1971,1,0.0135135135135135,74
"Iceland Gull",1972,3,0.0280373831775701,107
"Iceland Gull",1973,5,0.0555555555555556,90
"Iceland Gull",1974,1,0.0101010101010101,99
"Iceland Gull",1975,2,0.027027027027027,74
"Iceland Gull",1976,0,0,148.5
"Iceland Gull",1977,0,0,143
"Iceland Gull",1978,1,0.00684931506849315,146
"Iceland Gull",1979,0,0,146.5
"Iceland Gull",1980,1,0.00675675675675676,148
"Iceland Gull",1981,0,0,160.5
"Iceland Gull",1982,1,0.00807754442649435,123.8
"Iceland Gull",1983,1,0.00687285223367698,145.5
"Iceland Gull",1984,0,0,82
"Iceland Gull",1985,6,0.0821917808219178,73
"Iceland Gull",1986,0,0,106.5
"Iceland Gull",1987,1,0.0136986301369863,73
"Iceland Gull",1988,1,0.010752688172043,93
"Iceland Gull",1989,0,0,60
"Iceland Gull",1990,0,0,82
"Iceland Gull",1991,2,0.0212765957446809,94
"Iceland Gull",1992,2,0.02,100
"Iceland Gull",1993,6,0.0666666666666667,90
"Iceland Gull",1994,4,0.0615384615384615,65
"Iceland Gull",1995,5,0.0704225352112676,71
"Iceland Gull",1996,3,0.027972027972028,107.25
"Iceland Gull",1997,5,0.0495049504950495,101
"Iceland Gull",1998,16,0.198142414860681,80.75
"Iceland Gull",1999,5,0.0809716599190283,61.75
"Iceland Gull",2000,3,0.0521739130434783,57.5
"Iceland Gull",2001,2,0.0625,32
"Iceland Gull",2002,2,0.0240096038415366,83.3
"Iceland Gull",2003,3,0.0318302387267905,94.25
"Iceland Gull",2004,9,0.155172413793103,58
"Iceland Gull",2005,6,0.118811881188119,50.5
"Iceland Gull",2006,1,0.00968523002421308,103.25
"Iceland Gull",2007,6,0.0836236933797909,71.75
"Iceland Gull",2008,1,0.0166666666666667,60
"Iceland Gull",2009,3,0.0421052631578947,71.25
"Iceland Gull",2010,1,0.010840108401084,92.25
"Iceland Gull",2011,0,0,91.85
"Iceland Gull",2012,0,0,89
"Iceland Gull",2013,3,0.0351493848857645,85.35
"Iceland Gull",2014,2,0.019047619047619,105
"Iceland Gull",2015,0,0,113.35
"Iceland Gull",2016,1,0.0178731009830206,55.95
"Iceland Gull",2017,0,0,81.24
"Iceland Gull",2018,2,0.0260078023407022,76.9
"Iceland Gull",2019,1,0.0112447992803328,88.93
"Iceland Gull",2020,1,0.00874814102003324,114.31
"Iceland Gull",2021,0,0,112.4
"Killdeer",1971,0,0,74
"Killdeer",1972,1,0.0114942528735632,107
"Killdeer",1973,1,0.0147058823529412,90
"Killdeer",1974,0,0,99
"Killdeer",1975,0,0,74
"Killdeer",1976,0,0,148.5
"Killdeer",1977,0,0,143
"Killdeer",1978,0,0,146
"Killdeer",1979,1,0.00826446280991736,146.5
"Killdeer",1980,0,0,148
"Killdeer",1981,0,0,160.5
"Killdeer",1982,1,0.010752688172043,123.8
"Killdeer",1983,0,0,145.5
"Killdeer",1984,0,0,82
"Killdeer",1985,0,0,73
"Killdeer",1986,0,0,106.5
"Killdeer",1987,0,0,73
"Killdeer",1988,1,0.0172413793103448,93
"Killdeer",1989,0,0,60
"Killdeer",1990,0,0,82
"Killdeer",1991,0,0,94
"Killdeer",1992,0,0,100
"Killdeer",1993,0,0,90
"Killdeer",1994,0,0,65
"Killdeer",1995,0,0,71
"Killdeer",1996,0,0,107.25
"Killdeer",1997,0,0,101
"Killdeer",1998,0,0,80.75
"Killdeer",1999,0,0,61.75
"Killdeer",2000,0,0,57.5
"Killdeer",2002,9,0.203160270880361,83.3
"Killdeer",2003,0,0,94.25
"Killdeer",2004,0,0,58
"Killdeer",2005,0,0,50.5
"Killdeer",2006,0,0,103.25
"Killdeer",2007,0,0,71.75
"Killdeer",2008,0,0,60
"Killdeer",2009,0,0,71.25
"Killdeer",2010,0,0,92.25
"Killdeer",2011,0,0,91.85
"Killdeer",2012,0,0,89
"Killdeer",2013,0,0,85.35
"Killdeer",2014,0,0,105
"Killdeer",2015,0,0,113.35
"Killdeer",2016,0,0,55.95
"Killdeer",2017,0,0,81.24
"Killdeer",2018,0,0,76.9
"Killdeer",2019,0,0,88.93
"Killdeer",2020,0,0,114.31
"Killdeer",2001,0,0,32
"Killdeer",2021,0,0,112.4
"King Eider",1971,1,0.0135135135135135,74
"King Eider",1972,18,0.168224299065421,107
"King Eider",1973,0,0,90
"King Eider",1974,0,0,99
"King Eider",1975,0,0,74
"King Eider",1976,0,0,148.5
"King Eider",1977,0,0,143
"King Eider",1978,3,0.0205479452054795,146
"King Eider",1979,0,0,146.5
"King Eider",1980,0,0,148
"King Eider",1981,1,0.00623052959501558,160.5
"King Eider",1982,1,0.00807754442649435,123.8
"King Eider",1983,1,0.00687285223367698,145.5
"King Eider",1984,1,0.0121951219512195,82
"King Eider",1985,1,0.0136986301369863,73
"King Eider",1986,1,0.00938967136150235,106.5
"King Eider",1987,0,0,73
"King Eider",1988,1,0.010752688172043,93
"King Eider",1989,0,0,60
"King Eider",1990,2,0.024390243902439,82
"King Eider",1991,0,0,94
"King Eider",1992,1,0.01,100
"King Eider",1993,1,0.0111111111111111,90
"King Eider",1994,0,0,65
"King Eider",1995,0,0,71
"King Eider",1996,0,0,107.25
"King Eider",1997,1,0.0099009900990099,101
"King Eider",1998,0,0,80.75
"King Eider",1999,1,0.0161943319838057,61.75
"King Eider",2000,0,0,57.5
"King Eider",2001,0,0,32
"King Eider",2002,0,0,83.3
"King Eider",2003,0,0,94.25
"King Eider",2004,0,0,58
"King Eider",2005,0,0,50.5
"King Eider",2006,0,0,103.25
"King Eider",2007,0,0,71.75
"King Eider",2008,0,0,60
"King Eider",2009,0,0,71.25
"King Eider",2010,0,0,92.25
"King Eider",2011,0,0,91.85
"King Eider",2012,0,0,89
"King Eider",2013,0,0,85.35
"King Eider",2014,0,0,105
"King Eider",2015,0,0,113.35
"King Eider",2016,0,0,55.95
"King Eider",2017,1,0.0123092072870507,81.24
"King Eider",2018,0,0,76.9
"King Eider",2019,0,0,88.93
"King Eider",2020,0,0,114.31
"King Eider",2021,0,0,112.4
"Lesser Scaup",1971,0,0,74
"Lesser Scaup",1972,2,0.0186915887850467,107
"Lesser Scaup",1973,0,0,90
"Lesser Scaup",1974,0,0,99
"Lesser Scaup",1975,0,0,74
"Lesser Scaup",1976,0,0,148.5
"Lesser Scaup",1977,0,0,143
"Lesser Scaup",1978,0,0,146
"Lesser Scaup",1979,0,0,146.5
"Lesser Scaup",1980,0,0,148
"Lesser Scaup",1981,0,0,160.5
"Lesser Scaup",1982,0,0,123.8
"Lesser Scaup",1983,0,0,145.5
"Lesser Scaup",1984,0,0,82
"Lesser Scaup",1985,0,0,73
"Lesser Scaup",1986,0,0,106.5
"Lesser Scaup",1987,0,0,73
"Lesser Scaup",1988,0,0,93
"Lesser Scaup",1989,0,0,60
"Lesser Scaup",1990,0,0,82
"Lesser Scaup",1991,0,0,94
"Lesser Scaup",1992,0,0,100
"Lesser Scaup",1993,0,0,90
"Lesser Scaup",1994,0,0,65
"Lesser Scaup",1995,0,0,71
"Lesser Scaup",1996,0,0,107.25
"Lesser Scaup",1997,0,0,101
"Lesser Scaup",1998,0,0,80.75
"Lesser Scaup",1999,0,0,61.75
"Lesser Scaup",2000,0,0,57.5
"Lesser Scaup",2001,0,0,32
"Lesser Scaup",2002,2,0.0240096038415366,83.3
"Lesser Scaup",2003,0,0,94.25
"Lesser Scaup",2004,0,0,58
"Lesser Scaup",2005,0,0,50.5
"Lesser Scaup",2006,0,0,103.25
"Lesser Scaup",2007,0,0,71.75
"Lesser Scaup",2008,0,0,60
"Lesser Scaup",2009,0,0,71.25
"Lesser Scaup",2010,0,0,92.25
"Lesser Scaup",2011,0,0,91.85
